Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Myc Targets V1,168/200,2.824513076535857e-63,1.4122565382679284e-61,0,0,14.329958560934262,2063.8654731621227,EIF4A1;HDDC2;RPL34;HNRNPU;HNRNPR;PWP1;RPL6;UBE2L3;PSMD8;EEF1B2;FBL;PSMD7;SNRPD2;SNRPD1;MYC;RUVBL2;PSMD1;SNRPD3;TXNL4A;KPNA2;DDX18;SMARCC1;STARD7;EIF1AX;RPS5;RPL22;IFRD1;RPS6;MRPS18B;UBE2E1;ILF2;CLNS1A;VDAC3;SRSF2;SNRPG;NHP2;SRSF3;VDAC1;ERH;HPRT1;PPIA;SRSF7;SNRPA;KPNB1;SET;PSMD14;GLO1;CUL1;NOLC1;GSPT1;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;PGK1;XRCC6;NOP16;CBX3;GOT2;PA2G4;EIF2S2;EIF2S1;SRPK1;LSM2;AIMP2;COPS5;CDK4;CDK2;HNRNPD;UBA2;RNPS1;HNRNPC;EIF4G2;YWHAE;SLC25A3;HSP90AB1;SYNCRIP;XPO1;YWHAQ;C1QBP;RACK1;DHX15;AP3S1;MRPL9;ACP1;CCT3;TOMM70;CCT2;RFC4;NCBP1;VBP1;NCBP2;PABPC4;RAD23B;NME1;GNL3;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;MCM4;SNRPA1;ETF1;PABPC1;MCM6;MCM2;PRPS2;HDAC2;PCNA;SF3B3;SRSF1;DDX21;TYMS;COX5A;PSMA7;HSPD1;EXOSC7;PSMB2;PSMB3;TRA2B;FAM120A;POLD2;RPS3;RPL14;EIF4H;SNRPB2;RPS2;BUB3;RPL18;CCT7;HNRNPA1;EIF4E;CCT5;CCT4;NOP56;RANBP1;NPM1;SF3A1;DUT;HNRNPA3;RRM1;SSB;PTGES3;CNBP;NAP1L1;DEK;HSPE1;RSL1D1;PSMC6;XPOT;PSMC4;APEX1;IMPDH2;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;POLE3;HDGF;SSBP1;TARDBP;ABCE1;EIF3D;RAN;MAD2L1
MSigDB_Hallmark_2020,Oxidative Phosphorylation,155/200,1.5627106265806402e-49,3.9067765664516e-48,0,0,9.3702868595766,1053.0351579446367,ISCA1;MTRR;ACAA2;COX6A1;TOMM22;MPC1;ATP6V1E1;ACAA1;PDHX;ATP6V1G1;PHYH;ATP6V0E1;SDHC;SDHD;SDHA;ATP1B1;SDHB;COX6B1;AFG3L2;OXA1L;COX7A2L;VDAC3;VDAC2;SUCLG1;VDAC1;UQCRC2;ISCU;MAOB;UQCRB;COX15;MGST3;COX17;ATP5MC2;ATP5MC3;COX7A2;MRPL15;UQCRH;MRPL11;ACAT1;TIMM50;PRDX3;LDHA;RHOT2;CYB5R3;RHOT1;GRPEL1;ATP6V1H;COX11;NDUFV2;ATP6V1D;ATP5MG;ATP6V1C1;ATP5MF;COX10;DECR1;ATP6V1F;ATP5ME;HSPA9;SURF1;PDHA1;IDH1;GOT2;ACADSB;CS;GLUD1;CYCS;ACO2;GPI;COX7B;MRPS15;SLC25A3;ACADVL;HCCS;ETFA;TCIRG1;MRPL34;COX7C;CASP7;AIFM1;OPA1;NNT;IDH3B;TIMM17A;UQCRFS1;ACADM;DLAT;IDH3A;COX8A;TOMM70;ATP6V0B;ATP6AP1;GPX4;MRPS22;NDUFC2;NDUFC1;HADHB;SUPV3L1;NDUFS8;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;SLC25A12;DLD;SLC25A4;SLC25A6;FH;NDUFB8;ECHS1;OAT;NDUFB6;NDUFB5;TIMM9;NDUFB4;NDUFB3;NDUFB1;UQCR11;UQCR10;TIMM10;MRPS30;PDHB;COX5B;COX5A;ATP5F1A;ATP5F1B;MFN2;NDUFA9;TIMM8B;ATP5PF;NDUFA8;CYB5A;NQO2;NDUFA7;ATP5PD;NDUFA6;MDH1;NDUFA5;ATP5PB;MTX2;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1E;LRPPRC;PDP1;SUCLA2;NDUFAB1;ATP5PO
MSigDB_Hallmark_2020,mTORC1 Signaling,140/200,2.727625934614862e-36,4.546043224358104e-35,0,0,6.323215289488477,517.805771455978,TES;TFRC;PITPNB;UBE2D3;ARPC5L;PLOD2;TMEM97;ENO1;PNP;TBK1;NAMPT;PSPH;IGFBP5;IFRD1;ACSL3;TUBA4A;SYTL2;ACLY;DDX39A;MTHFD2;PPA1;DDIT3;PSME3;DDIT4;MTHFD2L;TRIB3;HPRT1;NUPR1;PPIA;SKAP2;IDI1;NUP205;PSMD12;PSMD14;SHMT2;PSMD13;INSIG1;RPN1;GMPS;PIK3R3;SLC1A5;CORO1A;ADIPOR2;ACACA;HSP90B1;SLC9A3R1;STIP1;LDHA;EBP;RDH11;PRDX1;SERPINH1;PGK1;SSR1;LTA4H;ATP6V1D;HSPA9;XBP1;HSPA5;GOT1;PNO1;HSPA4;SRD5A1;EDEM1;IDH1;PLK1;M6PR;ASNS;DHCR24;EIF2S2;CCT6A;SQLE;GCLC;COPS5;BHLHE40;NMT1;PSMG1;LGMN;GPI;GSK3B;BTG2;ITGB2;SLC2A1;ATP2A2;HK2;SERP1;PGM1;ACTR3;ACTR2;TPI1;HMGCS1;ELOVL5;SORD;CACYBP;TUBG1;UCHL5;SLC7A5;PSMA3;PSMA4;CANX;MCM4;ETF1;ALDOA;EEF1E1;MCM2;RAB1A;USO1;CXCR4;GLRX;HMGCR;ADD3;UNG;HSPD1;GGA2;PSMB5;SC5D;YKT6;LDLR;SEC11A;CYB5B;EGLN3;NFYC;TXNRD1;GSR;RPA1;IMMT;PDAP1;GTF2H1;HSPE1;RIT1;UFM1;PFKL;PSMC6;PSMC4;SCD;PSMC2;CCNG1;TCEA1;CD9;GLA
MSigDB_Hallmark_2020,Protein Secretion,75/96,5.086825832489178e-25,6.358532290611472e-24,0,0,9.587718834294176,536.3175601353595,ARF1;CLTC;SNAP23;ICA1;CLTA;RAB22A;GOLGA4;SCRN1;AP1G1;LAMP2;TMED2;ARFIP1;AP3S1;DNM1L;RAB2A;TPD52;DST;STX7;COG2;ADAM10;OCRL;AP3B1;SCAMP1;ARFGAP3;TOM1L1;VAMP7;TMX1;ERGIC3;VAMP4;SEC22B;VAMP3;COPB2;CD63;TMED10;TSG101;STX16;COPB1;VPS4B;GOSR2;USO1;ATP1A1;CLCN3;NAPG;CLN5;LMAN1;SNX2;AP2S1;ATP6V1H;MAPK1;YKT6;SEC31A;ARFGEF1;ARFGEF2;MON2;BNIP3;GBF1;M6PR;AP2B1;STAM;IGF2R;ARCN1;SOD1;RAB14;PPT1;GNAS;YIPF6;ANP32E;RAB9A;VPS45;SEC24D;PAM;RAB5A;GLA;COPE;BET1
MSigDB_Hallmark_2020,Unfolded Protein Response,80/113,8.137353866793443e-22,8.137353866793443e-21,0,0,6.508666430845419,316.06349088626695,EIF4A2;EIF4A1;POP4;EIF4A3;HERPUD1;CKS1B;TATDN2;SERP1;KIF5B;MTREX;BANF1;TTC37;SLC30A5;WIPI1;PDIA6;YWHAZ;PDIA5;DNAJC3;SLC7A5;TUBB2A;MTHFD2;DKC1;DDIT4;NHP2;GEMIN4;KDELR3;ATF6;DCP2;EXOC2;ATF4;SHC1;GOSR2;CEBPG;PARN;NOLC1;SDAD1;HSP90B1;EXOSC5;EXOSC4;EXOSC10;BAG3;STC2;EXOSC9;EIF4EBP1;SSR1;DNAJB9;EXOSC2;EIF4E;SEC11A;EXOSC1;SEC31A;PAIP1;HSPA9;NOP56;XBP1;NOP14;NPM1;HSPA5;NFYA;WFS1;NFYB;EDEM1;EIF2AK3;LSM1;ASNS;EEF2;EIF2S1;LSM4;VEGFA;CNOT4;SPCS3;CNOT6;SPCS1;XPOT;DNAJA4;CNOT2;SRPRA;SRPRB;ALDH18A1;EIF4G1
MSigDB_Hallmark_2020,Estrogen Response Early,115/200,2.6403062838417643e-19,2.200255236534804e-18,0,0,3.642999758650197,155.84105183806292,SCARB1;WWC1;ABAT;HR;NADSYN1;CELSR1;AQP3;CELSR2;TSKU;RAPGEFL1;IGF1R;DEPTOR;CCND1;MYC;MYB;SLC39A6;SYBU;MREG;CISH;IGFBP4;KRT8;OVOL2;SULT2B1;AR;ADCY9;CLDN7;SCNN1A;PPIF;PGR;FKBP4;IL6ST;NBL1;SLC26A2;SLC22A5;PEX11A;ARL3;RHOBTB3;ISG20L2;UGCG;SLC9A3R1;SYNGR1;STC2;BAG1;FDFT1;XBP1;EGR3;SLC37A1;WFS1;SIAH2;GREB1;INHBB;MED13L;CXCL12;BHLHE40;BCL2;LAD1;B4GALT1;NXT1;HSPB8;FHL2;SLC2A1;AREG;PRSS23;AFF1;FAM102A;ANXA9;RRP12;KLF10;TGIF2;ELOVL5;DYNLT3;MYOF;FOS;NAV2;RHOD;IL17RB;SLC7A5;ELF1;MED24;ESRP2;RARA;TFF3;TFF1;CD44;TMPRSS3;ASB13;ADD3;TOB1;TMEM164;SLC7A2;THSD4;AKAP1;MUC1;PDLIM3;ABLIM1;OLFML3;P2RY2;LRIG1;RBBP8;FLNB;HES1;CA12;FARP1;KDM4B;TPBG;AMFR;TPD52L1;KLF4;TTC39A;KRT19;MLPH;CHPT1;RAB17;GLA;TJP3
MSigDB_Hallmark_2020,Adipogenesis,113/200,3.4049603894996647e-18,2.432114563928332e-17,0,0,3.495564298387719,140.59613460787935,SCARB1;MTCH2;ACAA2;ITSN1;ARAF;GHITM;COX6A1;SCP2;HADH;PHYH;APLP2;MCCC1;TALDO1;SDHC;CMBL;SDHB;SLC5A6;ACLY;CMPK1;SPARCL1;SUCLG1;RTN3;CD151;PFKFB3;MGST3;AK2;BAZ2A;MRPL15;SLC1A5;ADIPOR2;SULT1A1;C3;PRDX3;BCL2L13;GRPEL1;UBC;G3BP2;RREB1;DECR1;STAT5A;IDH1;EPHX2;RMDN3;COQ9;DNAJC15;COQ5;CS;COQ3;REEP5;NMT1;ACO2;REEP6;SLC25A1;COX7B;RNF11;SOWAHC;HSPB8;AIFM1;ALDH2;ACADM;DLAT;PGM1;YWHAG;HIBCH;IDH3A;COX8A;JAGN1;GPX4;CHUK;IFNGR1;GPX3;ACOX1;CAT;NDUFS3;ALDOA;TKT;DLD;MGLL;PPP1R15B;ECHS1;ATL2;UQCR11;UQCR10;TANK;TOB1;ADCY6;AGPAT3;SAMM50;GPAT4;UBQLN1;SNCG;DNAJB9;DRAM2;MAP4K3;PTCD3;CAVIN1;NDUFA5;RIOK3;MDH2;SQOR;VEGFB;CYP4B1;IMMT;FAH;SOD1;DHRS7;PFKL;LPCAT3;CCNG2;NDUFAB1;ATP5PO;PDCD4;ESYT1
MSigDB_Hallmark_2020,E2F Targets,111/200,4.048638666242586e-17,2.530399166401616e-16,0,0,3.3548183108795704,126.6295155958328,JPT1;NUP107;POP7;TFRC;CSE1L;MKI67;SMC3;SMC4;IPO7;PNN;PTTG1;MYC;STMN1;NBN;KPNA2;TMPO;HUS1;CDC25B;ILF3;DDX39A;MELK;MTHFD2;SRSF2;ASF1A;ASF1B;SLBP;NUP205;DNMT1;CDCA3;PRKDC;SHMT1;AK2;NOLC1;PDS5B;GSPT1;PRDX4;ORC6;RACGAP1;UBR7;RAD21;XRCC6;CBX5;PLK1;HMGA1;NUP153;PA2G4;PAICS;EIF2S1;STAG1;CDK4;UBE2T;ANP32E;HNRNPD;CDK1;CNOT9;EZH2;TOP2A;CDKN1B;HMGB2;HMGB3;BRCA1;CTCF;CKS1B;SYNCRIP;XPO1;POLE;RFC1;RFC2;TUBG1;SMC1A;DCK;NME1;RAD51C;CKS2;MCM3;MCM4;BIRC5;LUC7L3;MCM6;DCTPP1;MCM2;PRPS1;PCNA;SRSF1;UNG;PSMC3IP;POLD3;TRA2B;EXOSC8;POLD2;RBBP7;NOP56;RANBP1;DUT;SPAG5;RPA1;DONSON;RPA2;NAP1L1;DEK;SSRP1;MLH1;NUDT21;WEE1;PHF5A;RPA3;NCAPD2;RAD1;RAN;MAD2L1;CDKN3
MSigDB_Hallmark_2020,G2-M Checkpoint,109/200,4.440610861513998e-16,2.4670060341744438e-15,0,0,3.220320662943614,113.84016953488334,JPT1;HNRNPU;MKI67;SMC4;SMC2;MT2A;PTTG1;CCND1;SNRPD1;MYC;KIF5B;STMN1;CDC27;NEK2;KPNA2;HMGN2;TMPO;TLE3;SMARCC1;SLC38A1;HUS1;LIG3;PRPF4B;CDC25B;SAP30;ILF3;DDX39A;EWSR1;DKC1;NCL;SRSF2;NUP98;KPNB1;NOTCH2;YTHDC1;TROAP;CUL3;CUL1;NOLC1;PDS5B;EFNA5;GSPT1;ORC5;ORC6;RACGAP1;RAD21;G3BP1;ABL1;MAP3K20;HSPA8;UBE2C;ODF2;PLK1;CBX1;HMGA1;CDC6;TPX2;SQLE;STAG1;UCK2;CDK4;HNRNPD;CDK1;EZH2;TOP2A;CDKN1B;NUMA1;AMD1;HMGB3;CTCF;TENT4A;CKS1B;SYNCRIP;XPO1;PBK;POLE;TNPO2;SS18;PRMT5;ATRX;SMC1A;RAD23B;SLC7A5;SFPQ;TFDP1;NUP50;CKS2;MCM3;BIRC5;MCM6;TOP1;PAFAH1B1;MCM2;DTYMK;SRSF1;TRA2B;KATNA1;E2F1;E2F3;BUB3;SRSF10;SLC12A2;GINS2;RPA2;MAPK14;CUL4A;CENPF;MAD2L1;CDKN3
MSigDB_Hallmark_2020,DNA Repair,84/150,1.3399845082524577e-13,6.69992254126229e-13,0,0,3.411796436458035,101.12888129198812,FEN1;ARL6IP1;GTF2B;CETN2;SNAPC5;POLB;SEC61A1;PNP;ZNRD1;MRPL40;GUK1;MPC2;PDE4B;TMED2;NELFCD;NELFE;RFC4;GPX4;NCBP2;RFC2;NME3;NME4;EDF1;VPS37B;RBX1;NME1;APRT;NT5C3A;DDB1;DAD1;POLR1C;POLR1D;HPRT1;SRSF6;UMPS;EIF1B;VPS28;POM121;GTF2A2;RALA;TSG101;PCNA;CSTF3;GMPR2;DCTN4;COX17;TAF9;SUPT4H1;XPC;AAAS;TYMS;ADCY6;POLD3;SDCBP;DGUOK;POLR2A;POLR2D;POLR2G;POLR2H;STX3;POLR2I;POLR2J;RAE1;POLR2K;SF3A3;SURF1;DUT;BRF2;TAF12;POLR3GL;RPA2;GTF2H1;SSRP1;SMAD5;ZWINT;GTF2H5;NUDT9;NUDT21;ERCC3;POLR3C;ERCC1;RPA3;IMPDH2;TAF6
MSigDB_Hallmark_2020,Estrogen Response Late,102/200,1.0328452180031105e-12,4.694750990923229e-12,0,0,2.7932605600379685,77.09037076115133,SCARB1;HR;CELSR2;CXCL14;RAPGEFL1;CCND1;TRIM29;MYB;LARGE1;UNC13B;CISH;IGFBP4;METTL3;PRLR;OVOL2;SULT2B1;ALDH3A2;SCNN1A;PPIF;PGR;HPRT1;KIF20A;FKBP4;IL6ST;NBL1;S100A9;SLC26A2;SLC22A5;ARL3;SCUBE2;SLC9A3R1;PRKAR2B;BAG1;FDFT1;XBP1;EGR3;WFS1;SIAH2;CDC6;CXCL12;DLG5;BCL2;CPE;FGFR3;TOP2A;BTG3;MOCS2;SERPINA1;NXT1;HSPB8;PRSS23;AREG;AFF1;SERPINA5;FAM102A;IMPA2;MDK;ANXA9;HMGCS2;TPSAB1;JAK1;ELOVL5;DYNLT3;MYOF;SORD;EMP2;FOS;IL17RB;SLC7A5;UGDH;RABEP1;TFF3;TFF1;SLC29A1;CD44;TMPRSS3;ADD3;TOB1;PDLIM3;PERP;AGR2;RBBP8;FLNB;MEST;CA12;FARP1;GINS2;TPBG;AMFR;ATP2B4;COX6C;TPD52L1;KLF4;ASS1;MAPK13;KRT19;TSPAN13;PDCD4;CD9;CHPT1;GLA;TJP3
MSigDB_Hallmark_2020,Apoptosis,80/161,1.3727552890639186e-09,5.719813704432995e-09,0,0,2.6428948867340565,53.93209167585383,IFITM3;TOP2A;APP;BTG3;BTG2;CDKN1B;HMGB2;BRCA1;SAT1;LGALS3;CASP7;CASP8;CCND1;CASP6;CASP3;PEA15;TNFSF10;TIMP2;TSPO;TIMP3;CASP2;TIMP1;DNM1L;PDGFRB;BNIP3L;DFFA;ANXA1;GPX4;GPX3;IFNGR1;MMP2;IL18;BGN;DCN;CDC25B;RHOB;DNAJC3;DDIT3;RARA;VDAC2;ETF1;CD44;DAP3;ROCK1;SLC20A1;PSEN2;XIAP;PSEN1;ADD1;EBP;RHOT2;PAK1;BCL2L11;ERBB3;LMNA;ERBB2;SC5D;CD14;BID;MCL1;JUN;CREBBP;EGR3;GSN;GADD45B;LUM;MGMT;GSR;SOD2;IGF2R;PTK2;SOD1;DNAJA1;CYLD;DAP;WEE1;CDK2;PPT1;PDCD4;CTNNB1
MSigDB_Hallmark_2020,Androgen Response,55/100,5.130687065488649e-09,1.881917823433562e-08,0,0,3.263617361367269,62.29601388278455,SRP19;B4GALT1;NGLY1;DBI;SAT1;ELK4;CCND1;ZMIZ1;PGM3;PMEPA1;RRP12;TPD52;HMGCS1;TSC22D1;ELOVL5;NCOA4;KRT8;SORD;ACSL3;INPP4B;AZGP1;SELENOP;SMS;IDI1;SLC26A2;INSIG1;STK39;GNAI3;UAP1;HMGCR;MYL12A;CAMKK2;LMAN1;MAP7;DNAJB9;PDLIM5;SLC38A2;SPDEF;RAB4A;XRCC6;UBE2I;XRCC5;TMEM50A;GSR;DHCR24;PA2G4;SPCS3;KRT19;CDK6;APPBP2;VAPA;SCD;GPD1L;BMPR1B;SEC24D
MSigDB_Hallmark_2020,Glycolysis,93/200,5.269369905613973e-09,1.881917823433562e-08,0,0,2.3272277846440126,44.3601150714621,B4GALT1;CHPF;XYLT2;PLOD2;ENO1;PYGL;HK2;NSDHL;FAM162A;CASP6;STMN1;PGM2;QSOX1;SOX9;ME2;GUSB;IL13RA1;TPI1;GLCE;PGAM1;IGFBP3;COG2;TALDO1;SDHC;PHKA2;DCN;SAP30;VCAN;MED24;PKM;HAX1;DDIT4;TFF3;PKP2;ANG;KDELR3;KIF20A;ALDOA;FKBP4;ALDH7A1;DLD;PPIA;CD44;DSC2;B4GALT4;GNE;ALDH9A1;COPB2;PRPS1;RPE;CXCR4;GLRX;TXN;ARPP19;PPP2CB;LDHA;FUT8;STC2;GPC1;MXI1;PGK1;BPNT1;GPC4;NDUFV3;ANKZF1;LHPP;CYB5A;EGLN3;SLC35A3;MDH1;GOT1;HSPA5;MDH2;IDH1;TPBG;GFPT1;GOT2;ECD;SRD5A3;VEGFA;SOD1;EXT2;EFNA3;GCLC;GNPDA1;COL5A1;PSMC4;P4HA2;CDK1;SDC1;PAM;POLR3K;PFKP
MSigDB_Hallmark_2020,Myc Targets V2,37/58,7.398033013851386e-09,2.4660110046171292e-08,0,0,4.696901260504202,87.9356281397548,PPAN;NOLC1;TMEM97;RABEPK;HK2;HSPD1;UNG;EXOSC5;TCOF1;MYC;RRP12;NOP56;DDX18;NPM1;NOP16;CBX3;PRMT3;PLK1;SORD;IMP4;TFB2M;PA2G4;PPRC1;HSPE1;GNL3;BYSL;SUPV3L1;RCL1;AIMP2;LAS1L;CDK4;GRWD1;NDUFAF4;MRTO4;MCM4;DCTPP1;SLC29A2
MSigDB_Hallmark_2020,Fatty Acid Metabolism,77/158,8.385724398932176e-09,2.4663895290976988e-08,0,0,2.5423731138545955,47.27983920463857,ACADVL;ACAA2;ECI2;HCCS;ALAD;NSDHL;MCEE;LGALS1;IDH3B;NBN;ACADM;HMGCS2;ACAA1;HADH;GLUL;HIBCH;YWHAH;GABARAPL1;HSP90AA1;HSDL2;HMGCS1;ELOVL5;BCKDHB;SDHC;SDHD;SDHA;ALDH3A2;HADHB;UGDH;ACOX1;PSME1;SMS;SUCLG2;SUCLG1;XIST;ALDOA;DLD;MGLL;BLVRA;ALDH9A1;GCDH;IDI1;FH;SLC22A5;ECHS1;RAP1GDS1;HSD17B4;PDHB;HSD17B7;ADIPOR2;BPHL;ACAT2;PTS;CRYZ;LDHA;HSPH1;RDH11;TP53INP2;PCBD1;DECR1;PDHA1;MDH1;MDH2;IDH1;EPHX1;DHCR24;PRDX6;GSTZ1;GRHPR;SUCLA2;OSTC;APEX1;SERINC1;ACO2;REEP6;BMPR1B;METAP1
MSigDB_Hallmark_2020,UV Response Up,77/158,8.385724398932176e-09,2.4663895290976988e-08,0,0,2.5423731138545955,47.27983920463857,BTG3;FEN1;BTG2;BTG1;TFRC;AMD1;HNRNPU;C4BPB;AQP3;ICAM1;GLS;SPR;PPAT;CASP3;HYAL2;ACAA1;PRKACA;RFC4;GPX3;IGFBP2;PRKCD;SIGMAR1;FOS;HLA-F;TUBA4A;RHOB;PRPF3;SELENOW;PPIF;TMBIM6;IL6ST;FKBP4;ALDOA;SLC25A4;CNP;RPN1;TGFBRAP1;CEBPG;DDX21;WIZ;HSPA13;SULT1A1;CYB5R1;STIP1;NXF1;PPP1R2;DNAJB1;PDLIM3;BCL2L11;GRPEL1;EPCAM;CREG1;AP2S1;MGAT1;POLR2H;BID;YKT6;ATP6V1C1;ATP6V1F;CYB5B;CHKA;EPHX1;ASNS;GGH;CDC5L;PDAP1;HSPA2;SOD2;NFKBIA;DNAJA1;SLC6A8;EIF2S3;EIF5;NAT1;CDK2;POLE3;PPT1
